"Step","ppo 0 5 5  - returns","ppo 0 5 5  - returns__MIN","ppo 0 5 5  - returns__MAX"
"449","0.8093955516815186","0.8093955516815186","0.8093955516815186"
"450","1.8384596109390259","1.8384596109390259","1.8384596109390259"
"451","2.504213333129883","2.504213333129883","2.504213333129883"
"452","2.263873338699341","2.263873338699341","2.263873338699341"
"453","0.6985772252082825","0.6985772252082825","0.6985772252082825"
"454","2.37975811958313","2.37975811958313","2.37975811958313"
"455","0.9297852516174316","0.9297852516174316","0.9297852516174316"
"456","1.9964509010314941","1.9964509010314941","1.9964509010314941"
"457","1.0065871477127075","1.0065871477127075","1.0065871477127075"
"458","2.1153225898742676","2.1153225898742676","2.1153225898742676"
"459","0.48221808671951294","0.48221808671951294","0.48221808671951294"
"460","1.3955241441726685","1.3955241441726685","1.3955241441726685"
"461","2.166853427886963","2.166853427886963","2.166853427886963"
"462","0.3807411193847656","0.3807411193847656","0.3807411193847656"
"463","1.2530889511108398","1.2530889511108398","1.2530889511108398"
"464","1.6976535320281982","1.6976535320281982","1.6976535320281982"
"465","1.8954839706420898","1.8954839706420898","1.8954839706420898"
"466","0.9303939342498779","0.9303939342498779","0.9303939342498779"
"467","0.8090096116065979","0.8090096116065979","0.8090096116065979"
"468","0.9671976566314697","0.9671976566314697","0.9671976566314697"
"469","0.2505837082862854","0.2505837082862854","0.2505837082862854"
"470","0.7880164384841919","0.7880164384841919","0.7880164384841919"
"471","1.565104365348816","1.565104365348816","1.565104365348816"
"472","1.1772502660751343","1.1772502660751343","1.1772502660751343"
"473","1.4697370529174805","1.4697370529174805","1.4697370529174805"
"474","2.4539616107940674","2.4539616107940674","2.4539616107940674"
"475","0.8786994218826294","0.8786994218826294","0.8786994218826294"
"476","2.4816091060638428","2.4816091060638428","2.4816091060638428"
"477","1.652231216430664","1.652231216430664","1.652231216430664"
"478","1.5044299364089966","1.5044299364089966","1.5044299364089966"
"479","0.47072264552116394","0.47072264552116394","0.47072264552116394"
"480","-0.1953161507844925","-0.1953161507844925","-0.1953161507844925"
"481","0.26935914158821106","0.26935914158821106","0.26935914158821106"
"482","1.022772192955017","1.022772192955017","1.022772192955017"
"483","1.322476863861084","1.322476863861084","1.322476863861084"
"484","0.9591123461723328","0.9591123461723328","0.9591123461723328"
"485","-0.012284144759178162","-0.012284144759178162","-0.012284144759178162"
"486","1.6672050952911377","1.6672050952911377","1.6672050952911377"
"487","1.641010046005249","1.641010046005249","1.641010046005249"
"488","1.105820894241333","1.105820894241333","1.105820894241333"
"489","0.7293239235877991","0.7293239235877991","0.7293239235877991"
"490","1.1278818845748901","1.1278818845748901","1.1278818845748901"
"491","2.63427472114563","2.63427472114563","2.63427472114563"
"492","-0.011175908148288727","-0.011175908148288727","-0.011175908148288727"
"493","0.16431544721126556","0.16431544721126556","0.16431544721126556"
"494","0.8565272092819214","0.8565272092819214","0.8565272092819214"
"495","1.6592702865600586","1.6592702865600586","1.6592702865600586"
"496","-0.22349481284618378","-0.22349481284618378","-0.22349481284618378"
"497","1.2218023538589478","1.2218023538589478","1.2218023538589478"
"498","1.2345772981643677","1.2345772981643677","1.2345772981643677"
"499","0.5498998165130615","0.5498998165130615","0.5498998165130615"
