"Step","ppo 1 5 5 - returns","ppo 1 5 5 - returns__MIN","ppo 1 5 5 - returns__MAX"
"450","1.220976710319519","1.220976710319519","1.220976710319519"
"451","1.2579574584960938","1.2579574584960938","1.2579574584960938"
"452","-0.5497366786003113","-0.5497366786003113","-0.5497366786003113"
"453","2.1646947860717773","2.1646947860717773","2.1646947860717773"
"454","0.9576366543769836","0.9576366543769836","0.9576366543769836"
"455","1.2891604900360107","1.2891604900360107","1.2891604900360107"
"456","1.1914339065551758","1.1914339065551758","1.1914339065551758"
"457","1.5874221324920654","1.5874221324920654","1.5874221324920654"
"458","1.402657389640808","1.402657389640808","1.402657389640808"
"459","1.9114420413970947","1.9114420413970947","1.9114420413970947"
"460","2.22727108001709","2.22727108001709","2.22727108001709"
"461","1.3840692043304443","1.3840692043304443","1.3840692043304443"
"462","2.0486810207366943","2.0486810207366943","2.0486810207366943"
"463","0.7613868117332458","0.7613868117332458","0.7613868117332458"
"464","2.157247304916382","2.157247304916382","2.157247304916382"
"465","1.287259817123413","1.287259817123413","1.287259817123413"
"466","2.028801679611206","2.028801679611206","2.028801679611206"
"467","0.6611128449440002","0.6611128449440002","0.6611128449440002"
"468","1.2102272510528564","1.2102272510528564","1.2102272510528564"
"469","0.1654670536518097","0.1654670536518097","0.1654670536518097"
"470","2.5484421253204346","2.5484421253204346","2.5484421253204346"
"471","-0.1905968338251114","-0.1905968338251114","-0.1905968338251114"
"472","0.3108710050582886","0.3108710050582886","0.3108710050582886"
"473","1.3168052434921265","1.3168052434921265","1.3168052434921265"
"474","1.3512567281723022","1.3512567281723022","1.3512567281723022"
"475","1.4610307216644287","1.4610307216644287","1.4610307216644287"
"476","3.1158156394958496","3.1158156394958496","3.1158156394958496"
"477","2.419018507003784","2.419018507003784","2.419018507003784"
"478","0.7754867076873779","0.7754867076873779","0.7754867076873779"
"479","0.059586748480796814","0.059586748480796814","0.059586748480796814"
"480","1.7584645748138428","1.7584645748138428","1.7584645748138428"
"481","1.8728286027908325","1.8728286027908325","1.8728286027908325"
"482","0.7798784971237183","0.7798784971237183","0.7798784971237183"
"483","1.9874905347824097","1.9874905347824097","1.9874905347824097"
"484","0.727570652961731","0.727570652961731","0.727570652961731"
"485","1.5632655620574951","1.5632655620574951","1.5632655620574951"
"486","0.9713622331619263","0.9713622331619263","0.9713622331619263"
"487","1.6740033626556396","1.6740033626556396","1.6740033626556396"
"488","0.7073302865028381","0.7073302865028381","0.7073302865028381"
"489","0.9586331248283386","0.9586331248283386","0.9586331248283386"
"490","2.1998465061187744","2.1998465061187744","2.1998465061187744"
"491","0.9692214131355286","0.9692214131355286","0.9692214131355286"
"492","1.5414953231811523","1.5414953231811523","1.5414953231811523"
"493","0.6083930730819702","0.6083930730819702","0.6083930730819702"
"494","1.3950376510620117","1.3950376510620117","1.3950376510620117"
"495","1.333284854888916","1.333284854888916","1.333284854888916"
"496","3.149052619934082","3.149052619934082","3.149052619934082"
"497","2.4418606758117676","2.4418606758117676","2.4418606758117676"
"498","1.4914723634719849","1.4914723634719849","1.4914723634719849"
"499","1.0097383260726929","1.0097383260726929","1.0097383260726929"
