"Step","avg 5 5 - returns","avg 5 5 - returns__MIN","avg 5 5 - returns__MAX"
"446","0.7107071876525879","0.7107071876525879","0.7107071876525879"
"447","0.666003942489624","0.666003942489624","0.666003942489624"
"448","0.6039670705795288","0.6039670705795288","0.6039670705795288"
"449","1.1244568824768066","1.1244568824768066","1.1244568824768066"
"450","0.7981984615325928","0.7981984615325928","0.7981984615325928"
"451","1.3240545988082886","1.3240545988082886","1.3240545988082886"
"452","0.7957006692886353","0.7957006692886353","0.7957006692886353"
"453","0.8592570424079895","0.8592570424079895","0.8592570424079895"
"454","-0.13428696990013123","-0.13428696990013123","-0.13428696990013123"
"455","0.6677991151809692","0.6677991151809692","0.6677991151809692"
"456","0.9337732791900635","0.9337732791900635","0.9337732791900635"
"457","0.003922224044799805","0.003922224044799805","0.003922224044799805"
"458","0.7849405407905579","0.7849405407905579","0.7849405407905579"
"459","0.8122519254684448","0.8122519254684448","0.8122519254684448"
"460","1.0111068487167358","1.0111068487167358","1.0111068487167358"
"461","0.08242420852184296","0.08242420852184296","0.08242420852184296"
"462","-0.9198127388954163","-0.9198127388954163","-0.9198127388954163"
"463","2.080268383026123","2.080268383026123","2.080268383026123"
"464","1.20331609249115","1.20331609249115","1.20331609249115"
"465","1.832961082458496","1.832961082458496","1.832961082458496"
"466","1.2128214836120605","1.2128214836120605","1.2128214836120605"
"467","1.40144944190979","1.40144944190979","1.40144944190979"
"468","0.9826703667640686","0.9826703667640686","0.9826703667640686"
"469","1.2505052089691162","1.2505052089691162","1.2505052089691162"
"470","0.9101680517196655","0.9101680517196655","0.9101680517196655"
"471","0.17483340203762054","0.17483340203762054","0.17483340203762054"
"472","0.280355304479599","0.280355304479599","0.280355304479599"
"473","0.861642599105835","0.861642599105835","0.861642599105835"
"474","2.9440314769744873","2.9440314769744873","2.9440314769744873"
"475","0.08322064578533173","0.08322064578533173","0.08322064578533173"
"476","1.4366521835327148","1.4366521835327148","1.4366521835327148"
"477","0.7151029706001282","0.7151029706001282","0.7151029706001282"
"478","1.3739118576049805","1.3739118576049805","1.3739118576049805"
"479","0.482003778219223","0.482003778219223","0.482003778219223"
"480","0.1813150942325592","0.1813150942325592","0.1813150942325592"
"481","0.9708935022354126","0.9708935022354126","0.9708935022354126"
"482","1.2690918445587158","1.2690918445587158","1.2690918445587158"
"483","1.475788950920105","1.475788950920105","1.475788950920105"
"484","0.36613863706588745","0.36613863706588745","0.36613863706588745"
"485","0.38761472702026367","0.38761472702026367","0.38761472702026367"
"486","1.3747080564498901","1.3747080564498901","1.3747080564498901"
"487","-0.3215545117855072","-0.3215545117855072","-0.3215545117855072"
"488","1.360133171081543","1.360133171081543","1.360133171081543"
"489","0.9349865317344666","0.9349865317344666","0.9349865317344666"
"490","1.3536101579666138","1.3536101579666138","1.3536101579666138"
"491","0.8289443254470825","0.8289443254470825","0.8289443254470825"
"492","0.2253272831439972","0.2253272831439972","0.2253272831439972"
"493","-0.22797459363937378","-0.22797459363937378","-0.22797459363937378"
"494","0.18210753798484802","0.18210753798484802","0.18210753798484802"
"495","1.5702813863754272","1.5702813863754272","1.5702813863754272"
"496","0.39366817474365234","0.39366817474365234","0.39366817474365234"
"497","1.645381212234497","1.645381212234497","1.645381212234497"
"498","1.7807401418685913","1.7807401418685913","1.7807401418685913"
"499","0.4553323984146118","0.4553323984146118","0.4553323984146118"
