"Step","avg 5 5 - mean_reward","avg 5 5 - mean_reward__MIN","avg 5 5 - mean_reward__MAX"
"436","-0.03186621815317863","-0.03186621815317863","-0.03186621815317863"
"437","0.01328337616240403","0.01328337616240403","0.01328337616240403"
"438","0.051444732992869856","0.051444732992869856","0.051444732992869856"
"439","0.08674683144598296","0.08674683144598296","0.08674683144598296"
"440","0.04430313079377525","0.04430313079377525","0.04430313079377525"
"441","0.03856735629114369","0.03856735629114369","0.03856735629114369"
"442","0.09354425266824616","0.09354425266824616","0.09354425266824616"
"443","-0.04229777601079686","-0.04229777601079686","-0.04229777601079686"
"444","0.0865125372313412","0.0865125372313412","0.0865125372313412"
"445","0.05880784844833469","0.05880784844833469","0.05880784844833469"
"446","0.044200414386089265","0.044200414386089265","0.044200414386089265"
"447","0.021033687330576388","0.021033687330576388","0.021033687330576388"
"448","0.03463803633970548","0.03463803633970548","0.03463803633970548"
"449","0.053423055049610875","0.053423055049610875","0.053423055049610875"
"450","0.034046391630876686","0.034046391630876686","0.034046391630876686"
"451","0.06434992390624945","0.06434992390624945","0.06434992390624945"
"452","0.030390283992751645","0.030390283992751645","0.030390283992751645"
"453","0.06302908132073352","0.06302908132073352","0.06302908132073352"
"454","-0.0158840235251791","-0.0158840235251791","-0.0158840235251791"
"455","0.02897975591519577","0.02897975591519577","0.02897975591519577"
"456","0.04437931284674948","0.04437931284674948","0.04437931284674948"
"457","-0.005598158936400508","-0.005598158936400508","-0.005598158936400508"
"458","0.037722026947605264","0.037722026947605264","0.037722026947605264"
"459","0.02889332191167005","0.02889332191167005","0.02889332191167005"
"460","0.04396031799996932","0.04396031799996932","0.04396031799996932"
"461","0.0037391126612740973","0.0037391126612740973","0.0037391126612740973"
"462","-0.03945654771000559","-0.03945654771000559","-0.03945654771000559"
"463","0.10475499805633878","0.10475499805633878","0.10475499805633878"
"464","0.08648856501293997","0.08648856501293997","0.08648856501293997"
"465","0.09502450772067852","0.09502450772067852","0.09502450772067852"
"466","0.05200965672455369","0.05200965672455369","0.05200965672455369"
"467","0.046420037798696814","0.046420037798696814","0.046420037798696814"
"468","0.06132245399138251","0.06132245399138251","0.06132245399138251"
"469","0.04113192419693067","0.04113192419693067","0.04113192419693067"
"470","0.04433139945150997","0.04433139945150997","0.04433139945150997"
"471","0.0039137459389421815","0.0039137459389421815","0.0039137459389421815"
"472","0.008933937476560582","0.008933937476560582","0.008933937476560582"
"473","0.03646734665600009","0.03646734665600009","0.03646734665600009"
"474","0.10923896409060788","0.10923896409060788","0.10923896409060788"
"475","0.0019456204310129078","0.0019456204310129078","0.0019456204310129078"
"476","0.07030132404460042","0.07030132404460042","0.07030132404460042"
"477","0.02523038380839595","0.02523038380839595","0.02523038380839595"
"478","0.07284650620000539","0.07284650620000539","0.07284650620000539"
"479","0.013916229255453775","0.013916229255453775","0.013916229255453775"
"480","0.002641716827654552","0.002641716827654552","0.002641716827654552"
"481","0.04294366878826237","0.04294366878826237","0.04294366878826237"
"482","0.06473451211479787","0.06473451211479787","0.06473451211479787"
"483","0.09779955535273026","0.09779955535273026","0.09779955535273026"
"484","0.010819975847193842","0.010819975847193842","0.010819975847193842"
"485","0.022470763144515477","0.022470763144515477","0.022470763144515477"
"486","0.06610896876540473","0.06610896876540473","0.06610896876540473"
"487","-0.02274486742786025","-0.02274486742786025","-0.02274486742786025"
"488","0.04686622767951794","0.04686622767951794","0.04686622767951794"
"489","0.053154712322428535","0.053154712322428535","0.053154712322428535"
"490","0.06636526752909212","0.06636526752909212","0.06636526752909212"
"491","0.032792696661963584","0.032792696661963584","0.032792696661963584"
"492","0.009021912641470108","0.009021912641470108","0.009021912641470108"
"493","-0.012620773245466248","-0.012620773245466248","-0.012620773245466248"
"494","0.010848897306757152","0.010848897306757152","0.010848897306757152"
"495","0.07270821188042689","0.07270821188042689","0.07270821188042689"
"496","0.01727232210345404","0.01727232210345404","0.01727232210345404"
"497","0.0562094821181457","0.0562094821181457","0.0562094821181457"
"498","0.07820786302655501","0.07820786302655501","0.07820786302655501"
"499","0.015038347045270349","0.015038347045270349","0.015038347045270349"
