"Step","ppo 0 5 5  - mean_reward","ppo 0 5 5  - mean_reward__MIN","ppo 0 5 5  - mean_reward__MAX"
"439","-0.005835403720549528","-0.005835403720549528","-0.005835403720549528"
"440","0.10206815090646919","0.10206815090646919","0.10206815090646919"
"441","0.08190039895751758","0.08190039895751758","0.08190039895751758"
"442","0.06858494718973193","0.06858494718973193","0.06858494718973193"
"443","0.0251429652928368","0.0251429652928368","0.0251429652928368"
"444","-0.0007291716703957655","-0.0007291716703957655","-0.0007291716703957655"
"445","0.07871098606674759","0.07871098606674759","0.07871098606674759"
"446","0.0878031389709668","0.0878031389709668","0.0878031389709668"
"447","0.016509220796696866","0.016509220796696866","0.016509220796696866"
"448","0.053406348496194356","0.053406348496194356","0.053406348496194356"
"449","0.04767582637024455","0.04767582637024455","0.04767582637024455"
"450","0.0853651720512221","0.0853651720512221","0.0853651720512221"
"451","0.13920951082975355","0.13920951082975355","0.13920951082975355"
"452","0.08289174718783064","0.08289174718783064","0.08289174718783064"
"453","0.03710360252118967","0.03710360252118967","0.03710360252118967"
"454","0.12338501272717771","0.12338501272717771","0.12338501272717771"
"455","0.029142432298540216","0.029142432298540216","0.029142432298540216"
"456","0.07697941619577037","0.07697941619577037","0.07697941619577037"
"457","0.04800793257711159","0.04800793257711159","0.04800793257711159"
"458","0.12180627747958454","0.12180627747958454","0.12180627747958454"
"459","0.0246401966481969","0.0246401966481969","0.0246401966481969"
"460","0.06793909382464469","0.06793909382464469","0.06793909382464469"
"461","0.1009416120059562","0.1009416120059562","0.1009416120059562"
"462","0.01802440010737475","0.01802440010737475","0.01802440010737475"
"463","0.04529004450416687","0.04529004450416687","0.04529004450416687"
"464","0.07738096857498962","0.07738096857498962","0.07738096857498962"
"465","0.10280741709929246","0.10280741709929246","0.10280741709929246"
"466","0.04818599529850269","0.04818599529850269","0.04818599529850269"
"467","0.032452334181249536","0.032452334181249536","0.032452334181249536"
"468","0.04163132365840225","0.04163132365840225","0.04163132365840225"
"469","0.01573881030502539","0.01573881030502539","0.01573881030502539"
"470","0.03190240259320387","0.03190240259320387","0.03190240259320387"
"471","0.06529826297327376","0.06529826297327376","0.06529826297327376"
"472","0.05358289186368528","0.05358289186368528","0.05358289186368528"
"473","0.059473267020613785","0.059473267020613785","0.059473267020613785"
"474","0.09382615687762048","0.09382615687762048","0.09382615687762048"
"475","0.035529693222383196","0.035529693222383196","0.035529693222383196"
"476","0.10242499047573472","0.10242499047573472","0.10242499047573472"
"477","0.05186537746592049","0.05186537746592049","0.05186537746592049"
"478","0.07149998739585764","0.07149998739585764","0.07149998739585764"
"479","0.02059864574992745","0.02059864574992745","0.02059864574992745"
"480","-0.006516951302228067","-0.006516951302228067","-0.006516951302228067"
"481","0.009622501263517626","0.009622501263517626","0.009622501263517626"
"482","0.04842178514187043","0.04842178514187043","0.04842178514187043"
"483","0.09091019553967399","0.09091019553967399","0.09091019553967399"
"484","0.03225592969280598","0.03225592969280598","0.03225592969280598"
"485","-0.003919829345690698","-0.003919829345690698","-0.003919829345690698"
"486","0.08517786792707097","0.08517786792707097","0.08517786792707097"
"487","0.09197216568810723","0.09197216568810723","0.09197216568810723"
"488","0.05041501998357964","0.05041501998357964","0.05041501998357964"
"489","0.05296213982791304","0.05296213982791304","0.05296213982791304"
"490","0.05767778154938615","0.05767778154938615","0.05767778154938615"
"491","0.11761764391396624","0.11761764391396624","0.11761764391396624"
"492","0.004047536438629224","0.004047536438629224","0.004047536438629224"
"493","0.003803886232429856","0.003803886232429856","0.003803886232429856"
"494","0.03474095618998313","0.03474095618998313","0.03474095618998313"
"495","0.0885751716469622","0.0885751716469622","0.0885751716469622"
"496","-0.015883786442173125","-0.015883786442173125","-0.015883786442173125"
"497","0.043888496017463946","0.043888496017463946","0.043888496017463946"
"498","0.05006596247365637","0.05006596247365637","0.05006596247365637"
"499","0.021159555110042222","0.021159555110042222","0.021159555110042222"
