"Step","ppo 1 5 5 - mean_reward","ppo 1 5 5 - mean_reward__MIN","ppo 1 5 5 - mean_reward__MAX"
"440","-0.001450916436427007","-0.001450916436427007","-0.001450916436427007"
"441","0.026839733842229627","0.026839733842229627","0.026839733842229627"
"442","0.028039318179036238","0.028039318179036238","0.028039318179036238"
"443","0.014140917602767287","0.014140917602767287","0.014140917602767287"
"444","0.025066709336268728","0.025066709336268728","0.025066709336268728"
"445","0.025766658819660254","0.025766658819660254","0.025766658819660254"
"446","0.022245143543927023","0.022245143543927023","0.022245143543927023"
"447","-0.023506768899686132","-0.023506768899686132","-0.023506768899686132"
"448","-0.0008091566081911409","-0.0008091566081911409","-0.0008091566081911409"
"449","0.02457750232114516","0.02457750232114516","0.02457750232114516"
"450","0.07222137317108347","0.07222137317108347","0.07222137317108347"
"451","0.04265511708403413","0.04265511708403413","0.04265511708403413"
"452","-0.036142229316269","-0.036142229316269","-0.036142229316269"
"453","0.11056730952940191","0.11056730952940191","0.11056730952940191"
"454","0.03163706503087113","0.03163706503087113","0.03163706503087113"
"455","0.04817338760477632","0.04817338760477632","0.04817338760477632"
"456","0.05548487429726545","0.05548487429726545","0.05548487429726545"
"457","0.09286813729838717","0.09286813729838717","0.09286813729838717"
"458","0.06647734977139627","0.06647734977139627","0.06647734977139627"
"459","0.09221495634579539","0.09221495634579539","0.09221495634579539"
"460","0.10282456628900422","0.10282456628900422","0.10282456628900422"
"461","0.07111658270053225","0.07111658270053225","0.07111658270053225"
"462","0.08432350201917342","0.08432350201917342","0.08432350201917342"
"463","0.03134155245295458","0.03134155245295458","0.03134155245295458"
"464","0.11466111471510343","0.11466111471510343","0.11466111471510343"
"465","0.0645197607966844","0.0645197607966844","0.0645197607966844"
"466","0.07958377957931294","0.07958377957931294","0.07958377957931294"
"467","0.02873764827924645","0.02873764827924645","0.02873764827924645"
"468","0.06973646041337418","0.06973646041337418","0.06973646041337418"
"469","0.0063151139078865305","0.0063151139078865305","0.0063151139078865305"
"470","0.11910786816551976","0.11910786816551976","0.11910786816551976"
"471","-0.008201357290470163","-0.008201357290470163","-0.008201357290470163"
"472","0.007617520758391363","0.007617520758391363","0.007617520758391363"
"473","0.05564564977630257","0.05564564977630257","0.05564564977630257"
"474","0.04942473051291412","0.04942473051291412","0.04942473051291412"
"475","0.059550766760751224","0.059550766760751224","0.059550766760751224"
"476","0.11191360728945124","0.11191360728945124","0.11191360728945124"
"477","0.10116911449172747","0.10116911449172747","0.10116911449172747"
"478","0.03075166000953365","0.03075166000953365","0.03075166000953365"
"479","-0.0033400700256495854","-0.0033400700256495854","-0.0033400700256495854"
"480","0.06746517563534078","0.06746517563534078","0.06746517563534078"
"481","0.08977270253924621","0.08977270253924621","0.08977270253924621"
"482","0.05932192834451231","0.05932192834451231","0.05932192834451231"
"483","0.06746950305890038","0.06746950305890038","0.06746950305890038"
"484","0.04081279173902104","0.04081279173902104","0.04081279173902104"
"485","0.08155828823335516","0.08155828823335516","0.08155828823335516"
"486","0.05179020628111886","0.05179020628111886","0.05179020628111886"
"487","0.07562028755091728","0.07562028755091728","0.07562028755091728"
"488","0.05350009206720374","0.05350009206720374","0.05350009206720374"
"489","0.0433781865499085","0.0433781865499085","0.0433781865499085"
"490","0.11222219171025456","0.11222219171025456","0.11222219171025456"
"491","0.03515905372680705","0.03515905372680705","0.03515905372680705"
"492","0.0716719754763899","0.0716719754763899","0.0716719754763899"
"493","0.01888237944355718","0.01888237944355718","0.01888237944355718"
"494","0.07638939414268885","0.07638939414268885","0.07638939414268885"
"495","0.062277939104928105","0.062277939104928105","0.062277939104928105"
"496","0.12744992650067813","0.12744992650067813","0.12744992650067813"
"497","0.1130414068874872","0.1130414068874872","0.1130414068874872"
"498","0.06005768914496927","0.06005768914496927","0.06005768914496927"
"499","0.03124146398174783","0.03124146398174783","0.03124146398174783"
